iter	Passed	Remaining
843	20649	12355
844	20682	12335
845	20723	12321
846	20742	12293
847	20771	12272
848	20802	12251
849	20832	12230
850	20852	12202
851	20876	12178
852	20901	12153
853	20931	12132
854	20965	12113
855	20994	12091
856	21024	12069
857	21048	12045
858	21077	12023
859	21107	12001
860	21142	11982
861	21169	11960
862	21195	11936
863	21221	11912
864	21260	11895
865	21279	11868
866	21305	11844
867	21322	11815
868	21351	11793
869	21385	11774
870	21415	11752
871	21442	11729
872	21467	11704
873	21500	11685
874	21522	11658
875	21543	11632
876	21569	11608
877	21599	11587
878	21632	11567
879	21663	11545
880	21688	11521
881	21728	11504
882	21760	11484
883	21773	11453
884	21810	11435
885	21847	11417
886	21877	11394
887	21895	11366
888	21925	11344
889	21942	11316
890	21970	11293
891	21988	11265
892	22022	11245
893	22034	11214
894	22059	11189
895	22087	11166
896	22130	11151
897	22159	11129
898	22181	11103
899	22209	11080
900	22251	11063
901	22271	11036
902	22297	11012
903	22319	10986
904	22350	10965
905	22378	10942
906	22408	10920
907	22428	10892
908	22461	10872
909	22480	10844
910	22512	10823
911	22537	10799
912	22572	10779
913	22599	10755
914	22630	10733
915	22659	10711
916	22694	10691
917	22722	10668
918	22742	10641
919	22774	10619
920	22800	10595
921	22825	10571
922	22862	10552
923	22892	10529
924	22931	10511
925	22967	10491
926	23000	10470
927	23025	10445
928	23043	10418
929	23078	10397
930	23112	10377
931	23145	10356
932	23172	10332
933	23203	10309
934	23222	10282
935	23250	10259
936	23279	10235
937	23305	10211
938	23339	10190
939	23367	10167
940	23392	10142
941	23410	10114
942	23436	10090
943	23462	10065
944	23490	10042
945	23519	10019
946	23555	9999
947	23587	9977
948	23615	9953
949	23644	9930
950	23680	9910
951	23715	9889
952	23748	9868
953	23776	9844
954	23818	9826
955	23858	9807
956	23895	9787
957	23935	9769
958	23954	9741
959	23978	9716
960	24010	9694
961	24043	9672
962	24082	9652
963	24105	9627
964	24135	9604
965	24166	9581
966	24189	9555
967	24227	9535
968	24263	9515
969	24281	9487
970	24307	9462
971	24329	9436
972	24363	9414
973	24383	9387
974	24411	9363
975	24442	9341
976	24473	9318
977	24503	9295
978	24537	9273
979	24565	9249
980	24586	9223
981	24611	9198
982	24647	9176
983	24676	9153
984	24707	9130
985	24738	9107
986	24774	9086
987	24811	9065
988	24852	9046
989	24892	9026
990	24923	9003
991	24959	8982
992	24992	8960
993	25022	8936
994	25048	8911
995	25078	8888
996	25113	8866
997	25148	8844
998	25184	8823
999	25215	8800
1000	25242	8775
1001	25282	8755
1002	25314	8732
1003	25348	8710
1004	25382	8688
1005	25422	8667
1006	25452	8644
1007	25490	8623
1008	25530	8602
1009	25560	8579
1010	25598	8558
1011	25633	8535
1012	25662	8511
1013	25692	8488
1014	25726	8465
1015	25753	8440
1016	25783	8417
1017	25805	8390
1018	25852	8372
1019	25885	8349
1020	25922	8327
1021	25943	8300
1022	25976	8277
1023	26015	8256
1024	26045	8232
1025	26088	8213
1026	26120	8189
1027	26158	8168
1028	26193	8145
1029	26223	8121
1030	26259	8099
1031	26298	8078
1032	26339	8057
1033	26378	8035
1034	26410	8012
1035	26448	7990
1036	26475	7965
1037	26501	7940
1038	26532	7916
1039	26565	7893
1040	26595	7868
1041	26617	7842
1042	26651	7819
1043	26681	7795
1044	26701	7767
1045	26725	7741
1046	26762	7719
1047	26789	7694
1048	26829	7672
1049	26871	7652
1050	26911	7630
1051	26950	7608
1052	26984	7585
1053	27025	7563
1054	27067	7543
1055	27101	7519
1056	27143	7498
1057	27173	7474
1058	27216	7453
1059	27252	7430
1060	27298	7409
1061	27333	7386
1062	27365	7362
1063	27398	7338
1064	27445	7318
1065	27482	7296
1066	27518	7272
1067	27545	7247
1068	27576	7222
1069	27614	7200
1070	27648	7176
1071	27673	7150
1072	27718	7129
1073	27759	7107
1074	27781	7081
1075	27813	7056
1076	27852	7034
1077	27889	7011
1078	27915	6985
1079	27963	6965
1080	27989	6939
1081	28021	6914
1082	28059	6891
1083	28095	6868
1084	28126	6843
1085	28149	6817
1086	28195	6795
1087	28227	6771
1088	28259	6746
1089	28290	6722
1090	28324	6698
1091	28364	6675
1092	28400	6651
1093	28432	6627
1094	28474	6605
1095	28510	6581
1096	28547	6557
1097	28578	6532
1098	28609	6508
1099	28632	6481
1100	28661	6456
1101	28698	6432
1102	28726	6406
1103	28752	6380
1104	28788	6356
1105	28813	6330
1106	28854	6307
1107	28893	6284
1108	28915	6257
1109	28950	6233
1110	28976	6207
1111	29004	6181
1112	29033	6156
1113	29069	6132
1114	29100	6107
1115	29140	6083
1116	29161	6056
1117	29189	6031
1118	29222	6006
1119	29257	5982
1120	29302	5959
1121	29341	5936
1122	29373	5911
1123	29409	5887
1124	29445	5862
1125	29474	5837
1126	29514	5813
1127	29547	5789
1128	29576	5763
1129	29609	5738
1130	29654	5715
1131	29674	5688
1132	29696	5661
1133	29732	5637
1134	29769	5612
1135	29807	5588
1136	29840	5563
1137	29876	5539
1138	29921	5516
1139	29956	5492
1140	29993	5467
1141	30039	5445
1142	30071	5419
1143	30096	5393
1144	30134	5368
1145	30161	5342
1146	30205	5319
1147	30245	5295
1148	30283	5271
1149	30325	5247
1150	30355	5221
1151	30399	5198
1152	30443	5175
1153	30462	5147
1154	30503	5123
1155	30542	5099
1156	30589	5076
1157	30634	5052
1158	30660	5026
1159	30691	5000
1160	30714	4973
1161	30753	4949
1162	30781	4922
1163	30807	4896
1164	30836	4870
1165	30868	4844
1166	30893	4817
1167	30915	4790
1168	30956	4766
1169	30983	4740
1170	31033	4717
1171	31083	4694
1172	31117	4668
1173	31170	4646
1174	31195	4619
1175	31209	4591
1176	31231	4563
1177	31279	4540
1178	31320	4516
1179	31337	4488
1180	31376	4463
1181	31421	4439
1182	31462	4414
1183	31481	4387
1184	31509	4360
1185	31555	4336
1186	31611	4314
1187	31649	4289
1188	31689	4264
1189	31737	4240
1190	31787	4217
1191	31825	4191
1192	31872	4167
1193	31919	4143
1194	31954	4118
1195	32007	4094
1196	32046	4069
1197	32082	4043
1198	32130	4019
1199	32180	3995
1200	32220	3970
1201	32267	3946
1202	32308	3921
1203	32347	3895
1204	32388	3870
1205	32425	3844
1206	32470	3820
1207	32515	3795
1208	32559	3770
1209	32601	3745
1210	32646	3720
1211	32678	3693
1212	32709	3667
1213	32747	3641
1214	32793	3616
1215	32828	3590
1216	32863	3564
1217	32904	3539
1218	32954	3514
1219	32995	3488
1220	33040	3463
1221	33079	3437
1222	33122	3412
1223	33163	3386
1224	33209	3361
1225	33251	3336
1226	33293	3310
1227	33334	3284
1228	33367	3257
1229	33394	3230
1230	33437	3205
1231	33480	3179
1232	33501	3151
1233	33534	3125
1234	33579	3099
1235	33625	3074
1236	33669	3048
1237	33706	3022
1238	33755	2996
1239	33789	2970
1240	33828	2943
1241	33861	2917
1242	33895	2890
1243	33932	2864
1244	33965	2837
1245	34000	2810
1246	34039	2784
1247	34078	2757
1248	34119	2731
1249	34149	2704
1250	34176	2677
1251	34217	2651
1252	34251	2624
1253	34287	2597
1254	34327	2571
1255	34352	2543
1256	34389	2516
1257	34425	2490
1258	34462	2463
1259	34499	2436
1260	34534	2410
1261	34580	2383
1262	34616	2357
1263	34648	2329
1264	34684	2303
1265	34729	2276
1266	34766	2250
1267	34795	2222
1268	34830	2195
1269	34873	2169
1270	34897	2141
1271	34930	2114
1272	34961	2087
1273	34983	2059
1274	35018	2032
1275	35057	2005
1276	35088	1978
1277	35115	1950
1278	35152	1923
1279	35187	1896
1280	35219	1869
1281	35258	1842
1282	35277	1814
1283	35310	1787
1284	35329	1759
1285	35355	1732
1286	35386	1704
1287	35419	1677
1288	35457	1650
1289	35503	1623
1290	35540	1596
1291	35575	1569
1292	35616	1542
1293	35651	1515
1294	35700	1488
1295	35717	1460
1296	35745	1433
1297	35791	1406
1298	35817	1378
1299	35862	1351
1300	35900	1324
1301	35936	1297
1302	35996	1270
1303	36026	1243
1304	36074	1216
1305	36110	1188
1306	36152	1161
1307	36182	1134
1308	36207	1106
1309	36224	1078
1310	36253	1050
1311	36295	1023
1312	36336	996
1313	36360	968
1314	36378	940
1315	36435	913
1316	36471	886
1317	36523	859
1318	36574	831
1319	36599	804
1320	36631	776
1321	36681	749
1322	36703	721
1323	36763	694
1324	36816	666
1325	36851	639
1326	36908	611
1327	36959	584
1328	37018	557
1329	37057	529
1330	37105	501
1331	37167	474
1332	37222	446
1333	37272	419
1334	37318	391
1335	37373	363
1336	37430	335
1337	37473	308
1338	37529	280
1339	37581	252
1340	37636	224
1341	37688	196
