iter	Passed	Remaining
796	11023	17786
797	11034	17769
798	11047	17752
799	11058	17734
800	11069	17716
801	11079	17697
802	11091	17680
803	11103	17663
804	11114	17644
805	11127	17629
806	11138	17611
807	11153	17599
808	11168	17588
809	11181	17572
810	11194	17558
811	11213	17551
812	11227	17538
813	11240	17523
814	11255	17511
815	11268	17497
816	11280	17479
817	11294	17466
818	11307	17450
819	11322	17439
820	11335	17424
821	11351	17413
822	11365	17400
823	11382	17391
824	11397	17379
825	11411	17365
826	11450	17389
827	11473	17390
828	11492	17383
829	11505	17369
830	11519	17355
831	11535	17344
832	11550	17333
833	11565	17320
834	11580	17308
835	11593	17292
836	11606	17278
837	11621	17265
838	11633	17248
839	11645	17232
840	11661	17222
841	11674	17206
842	11688	17193
843	11701	17178
844	11715	17163
845	11730	17152
846	11744	17138
847	11759	17125
848	11771	17109
849	11785	17095
850	11799	17082
851	11813	17068
852	11827	17054
853	11839	17038
854	11851	17021
855	11862	17003
856	11874	16987
857	11887	16971
858	11897	16952
859	11908	16935
860	11923	16922
861	11934	16905
862	11947	16889
863	11961	16876
864	11975	16862
865	11992	16853
866	12005	16837
867	12017	16821
868	12028	16804
869	12043	16791
870	12054	16774
871	12065	16756
872	12077	16740
873	12090	16725
874	12102	16707
875	12117	16695
876	12129	16679
877	12145	16668
878	12157	16652
879	12169	16636
880	12181	16619
881	12192	16602
882	12205	16587
883	12219	16573
884	12230	16556
885	12244	16542
886	12258	16529
887	12270	16513
888	12285	16500
889	12300	16487
890	12313	16472
891	12327	16459
892	12338	16441
893	12349	16424
894	12361	16408
895	12374	16393
896	12389	16380
897	12403	16367
898	12415	16351
899	12427	16335
900	12439	16319
901	12452	16304
902	12464	16288
903	12479	16275
904	12490	16258
905	12502	16242
906	12518	16231
907	12534	16219
908	12548	16206
909	12563	16194
910	12575	16178
911	12586	16160
912	12598	16145
913	12610	16128
914	12623	16113
915	12634	16097
916	12648	16083
917	12660	16066
918	12672	16050
919	12683	16033
920	12697	16020
921	12711	16006
922	12727	15995
923	12742	15983
924	12757	15970
925	12769	15955
926	12782	15940
927	12795	15924
928	12809	15911
929	12821	15896
930	12832	15878
931	12845	15863
932	12856	15846
933	12867	15829
934	12878	15811
935	12888	15793
936	12900	15778
937	12911	15761
938	12922	15743
939	12934	15728
940	12945	15710
941	12956	15693
942	12967	15676
943	12980	15661
944	12991	15644
945	13002	15627
946	13013	15610
947	13026	15596
948	13038	15580
949	13049	15563
950	13059	15545
951	13070	15528
952	13083	15513
953	13095	15497
954	13106	15480
955	13119	15466
956	13130	15448
957	13144	15435
958	13158	15422
959	13172	15409
960	13186	15395
961	13200	15382
962	13212	15367
963	13223	15349
964	13235	15334
965	13249	15320
966	13262	15305
967	13273	15288
968	13286	15275
969	13302	15263
970	13317	15250
971	13328	15234
972	13342	15221
973	13353	15204
974	13365	15188
975	13379	15175
976	13390	15158
977	13402	15142
978	13413	15126
979	13428	15113
980	13439	15096
981	13450	15080
982	13463	15065
983	13481	15057
984	13498	15046
985	13515	15037
986	13529	15023
987	13543	15009
988	13558	14997
989	13571	14983
990	13586	14970
991	13599	14956
992	13611	14941
993	13626	14928
994	13639	14914
995	13651	14898
996	13668	14888
997	13683	14876
998	13695	14861
999	13710	14848
1000	13722	14832
1001	13740	14823
